Price,Miles,Trim,Year,Vin,City,State
95000,4779,Shelby-GT500,2020,1FA6P8SJ6L5502793,Excelsior Springs,MO
61490,7750,Shelby-GT500,2014,1ZVBP8JZ2E5273965,Chester,PA
58663,19161,Shelby-GT500,2014,1ZVBP8JZ1E5245249,Alvin,TX
45990,12350,Shelby-GT500,2011,1ZVBP8JS5B5115151,Sarasota,FL
42946,35069,Shelby-GT500,2008,1ZVHT89S785185625,Milwaukee,WI
47850,1685,Shelby-GT500,2009,1ZVHT88S495132299,Leesburg,FL
102177,1660,Shelby-GT500,2020,1FA6P8SJ0L5502532,N/A,N/A
98920,3613,Shelby-GT500,2020,1FA6P8SJ3L5502153,N/A,N/A
88990,9788,Shelby-GT500,2020,1FA6P8SJ7L5499998,N/A,N/A
88750,8715,Shelby-GT500,2020,1FA6P8SJ4L5500086,N/A,N/A
89775,8167,Shelby-GT500,2020,1FA6P8SJ6L5500087,N/A,N/A
88995,12177,Shelby-GT500,2020,1FA6P8SJ2L5499990,N/A,N/A
89850,13496,Shelby-GT500,2020,1FA6P8SJ4L5499991,N/A,N/A
89995,850,Shelby-GT500,2020,1FA6P8SJXL5504854,N/A,N/A
99990,553,Shelby-GT500,2020,1FA6P8SJ8L5504710,N/A,N/A
40900,13131,Shelby-GT500,2007,1ZVHT88S775286406,N/A,N/A
91500,4812,Shelby-GT500,2020,1FA6P8SJ3L5502010,N/A,N/A
43288,9346,Shelby-GT500,2007,1ZVHT88S075230467,N/A,N/A
59895,13397,Shelby-GT500,2014,1ZVBP8JZ1E5259507,N/A,N/A
40500,19075,Shelby-GT500,2009,1ZVHT88S695121482,N/A,N/A
38500,30100,Shelby-GT500,2009,1ZVHT88S995144240,N/A,N/A
39899,28711,Shelby-GT500,2007,1ZVHT89S675295841,N/A,N/A
42995,22942,Shelby-GT500,2011,1ZVBP8JS9B5113550,N/A,N/A
118900,1838,Shelby-GT500,2020,1FA6P8SJXL5502232,N/A,N/A
39900,36607,Shelby-GT500,2008,1ZVHT88S285106962,N/A,N/A
48000,33175,Shelby-GT500,2012,1ZVBP8JS7C5236488,N/A,N/A
